timestamp,device,voltage,current,power_watts,consumption_kwh
2025-01-04 10:50:00,Heater,173.99,25.1,4367.15,4.37
2025-01-04 10:51:00,Heater,162.23,22.15,3593.39,3.59
2025-01-04 10:52:00,Fan,138.96,16.19,2249.76,2.25
2025-01-04 10:53:00,Refrigerator,162.3,12.58,2041.73,2.04
2025-01-04 10:54:00,Air Conditioner,217.79,17.75,3865.77,3.87
2025-01-04 10:55:00,Heater,127.15,7.81,993.04,0.99
2025-01-04 10:56:00,Washing Machina,188.74,29.81,5626.34,5.63
2025-01-04 10:57:00,Microwave,181.92,15.83,2879.79,2.88
2025-01-04 10:58:00,Fan,127.14,1.79,227.58,0.23
2025-01-04 10:59:00,Microwave,189.78,26.78,5082.31,5.08
2025-01-04 11:00:00,Refrigerator,141.78,24.01,3404.14,3.4
2025-01-04 11:01:00,Air Conditioner,185.85,16.24,3018.2,3.02
2025-01-04 11:02:00,Television,123.96,7.45,923.5,0.92
2025-01-04 11:03:00,Television,160.25,3.42,548.05,0.55
2025-01-04 11:04:00,Air Conditioner,222.56,13.25,2948.92,2.95
2025-01-04 11:05:00,Heater,232.66,1.29,300.13,0.3
2025-01-04 11:06:00,Microwave,163.55,27.72,4533.61,4.53
2025-01-04 11:07:00,Heater,116.29,7.88,916.37,0.92
2025-01-04 11:08:00,Air Conditioner,164.18,3.93,645.23,0.65
2025-01-04 11:09:00,Television,189.63,28.75,5451.86,5.45
2025-01-04 11:10:00,Washing Machina,203.93,21.83,4451.79,4.45
2025-01-04 11:11:00,Washing Machina,217.91,26.8,5839.99,5.84
2025-01-04 11:12:00,Refrigerator,183.75,29.04,5336.1,5.34
2025-01-04 11:13:00,Computer,146.23,4.01,586.38,0.59
2025-01-04 11:14:00,Refrigerator,239.01,19.3,4612.89,4.61
2025-01-04 11:15:00,Computer,196.1,10.64,2086.5,2.09
2025-01-04 11:16:00,Microwave,235.08,11.19,2630.55,2.63
2025-01-04 11:17:00,Refrigerator,179.71,17.26,3101.79,3.1
2025-01-04 11:18:00,Heater,158.51,29.28,4641.17,4.64
2025-01-04 11:19:00,Washing Machina,138.78,26.46,3672.12,3.67
2025-01-04 11:20:00,Computer,226.1,15.51,3506.81,3.51
2025-01-04 11:21:00,Heater,224.79,21.59,4853.22,4.85
2025-01-04 11:22:00,Refrigerator,139.84,2.91,406.93,0.41
2025-01-04 11:23:00,Refrigerator,221.71,29.18,6469.5,6.47
2025-01-04 11:24:00,Washing Machina,211.21,16.24,3430.05,3.43
2025-01-04 11:25:00,Microwave,133.56,18.46,2465.52,2.47
2025-01-04 11:26:00,Washing Machina,,11.43,2088.6,2.09
2025-01-04 11:27:00,Computer,236.86,10.44,2472.82,2.47
2025-01-04 11:28:00,Refrigerator,206.95,27.21,5631.11,5.63
2025-01-04 11:29:00,Refrigerator,177.84,4.74,842.96,0.84
2025-01-04 11:30:00,Heater,164.52,9.26,1523.46,1.52
2025-01-04 11:31:00,Air Conditioner,238.26,1.85,440.78,0.44
2025-01-04 11:32:00,Television,232.43,9.12,2119.76,2.12
2025-01-04 11:33:00,Fan,230.66,4.64,1070.26,1.07
2025-01-04 11:34:00,Television,229.93,9.51,2186.63,2.19
2025-01-04 11:35:00,Refrigerator,204.0,14.49,2955.96,2.96
2025-01-04 11:36:00,Fan,233.47,15.39,3593.1,3.59
2025-01-04 11:37:00,Refrigerator,228.92,15.05,3445.25,3.45
2025-01-04 11:38:00,Television,115.17,23.23,2675.4,2.68
2025-01-04 11:39:00,Computer,138.37,8.47,1171.99,1.17
2025-01-04 11:40:00,Microwave,121.25,2.94,356.47,0.36
2025-01-04 11:41:00,Heater,204.44,4.68,956.78,0.96
2025-01-04 11:42:00,Refrigerator,184.22,12.91,2378.28,2.38
2025-01-04 11:43:00,Microwave,172.5,12.22,2107.95,2.11
2025-01-04 11:44:00,Washing Machina,153.43,1.23,188.72,0.19
2025-01-04 11:45:00,Air Conditioner,147.56,15.44,2278.33,2.28
2025-01-04 11:46:00,Heater,237.64,7.82,1858.34,1.86
2025-01-04 11:47:00,Heater,127.13,1.73,219.93,0.22
2025-01-04 11:48:00,Heater,232.86,18.88,4396.4,4.4
2025-01-04 11:49:00,Fan,224.74,16.68,3748.66,3.75
2025-01-04 11:50:00,Television,147.63,20.86,3079.56,3.08
2025-01-04 11:51:00,Computer,128.83,16.52,2128.27,2.13
2025-01-04 11:52:00,Air Conditioner,209.65,22.17,4647.94,4.65
2025-01-04 11:53:00,Washing Machina,203.17,11.82,2401.47,2.4
2025-01-04 11:54:00,Television,191.48,11.85,2269.04,2.27
2025-01-04 11:55:00,Microwave,216.71,19.96,4325.53,4.33
2025-01-04 11:56:00,Washing Machina,236.57,24.86,5881.13,5.88
2025-01-04 11:57:00,Fan,231.89,18.08,4192.57,4.19
2025-01-04 11:58:00,Microwave,150.31,7.97,1197.97,1.2
2025-01-04 11:59:00,Microwave,186.15,6.88,1280.71,1.28
2025-01-04 12:00:00,Television,181.85,18.22,3313.31,3.31
2025-01-04 12:01:00,Computer,176.19,20.11,3543.18,3.54
2025-01-04 12:02:00,Washing Machina,148.87,1.82,270.94,0.27
2025-01-04 12:03:00,Washing Machina,150.48,24.11,3628.07,3.63
2025-01-04 12:04:00,Television,122.41,25.09,3071.27,3.07
2025-01-04 12:05:00,Heater,124.27,12.15,1509.88,1.51
2025-01-04 12:06:00,Heater,139.68,6.94,969.38,0.97
2025-01-04 12:07:00,Air Conditioner,175.16,4.81,842.52,0.84
2025-01-04 12:08:00,Refrigerator,161.2,29.73,4792.48,4.79
2025-01-04 12:09:00,Fan,145.91,5.25,766.03,0.77
2025-01-04 12:10:00,Washing Machina,142.51,1.54,219.47,0.22
2025-01-04 12:11:00,Washing Machina,205.84,1.51,310.82,0.31
2025-01-04 12:12:00,Washing Machina,174.51,24.15,4214.42,4.21
2025-01-04 12:13:00,Fan,220.11,8.56,1884.14,1.88
2025-01-04 12:14:00,Air Conditioner,190.94,10.05,1918.95,1.92
2025-01-04 12:15:00,Washing Machina,166.42,25.09,4175.48,4.18
2025-01-04 12:16:00,Computer,209.73,6.91,1449.23,1.45
2025-01-04 12:17:00,Refrigerator,197.21,8.22,1621.07,1.62
2025-01-04 12:18:00,Fan,164.25,7.82,1284.43,1.28
2025-01-04 12:19:00,Washing Machina,184.88,21.92,4052.57,4.05
2025-01-04 12:20:00,Washing Machina,168.27,18.87,3175.25,3.18
2025-01-04 12:21:00,Air Conditioner,165.48,27.36,4527.53,4.53
2025-01-04 12:22:00,Microwave,171.49,5.72,980.92,0.98
2025-01-04 12:23:00,Heater,169.05,20.24,3421.57,3.42
2025-01-04 12:24:00,Microwave,214.11,27.52,5892.31,5.89
2025-01-04 12:25:00,Fan,214.64,22.64,4859.45,4.86
2025-01-04 12:26:00,Computer,232.87,25.81,6010.37,6.01
2025-01-04 12:27:00,Heater,200.89,7.62,1530.78,1.53
2025-01-04 12:28:00,Refrigerator,167.24,9.74,1628.92,1.63
2025-01-04 12:29:00,Washing Machina,153.24,22.02,3374.34,3.37
2025-01-04 12:30:00,Washing Machina,121.0,11.27,1363.67,1.36
2025-01-04 12:31:00,Fan,114.89,14.3,1642.93,1.64
2025-01-04 12:32:00,Washing Machina,229.02,29.01,6643.87,6.64
2025-01-04 12:33:00,Fan,124.19,9.36,1162.42,1.16
2025-01-04 12:34:00,Television,145.59,5.1,742.51,0.74
2025-01-04 12:35:00,Heater,230.95,1.86,429.57,0.43
2025-01-04 12:36:00,Washing Machina,147.26,7.18,1057.33,1.06
2025-01-04 12:37:00,Heater,201.3,23.1,4650.03,4.65
2025-01-04 12:38:00,Fan,142.4,21.47,3057.33,3.06
2025-01-04 12:39:00,Refrigerator,220.13,11.14,2452.25,2.45
2025-01-04 12:40:00,Fan,134.64,10.65,1433.92,1.43
2025-01-04 12:41:00,Fan,184.63,22.52,4157.87,4.16
2025-01-04 12:42:00,Heater,221.98,18.29,4060.01,4.06
2025-01-04 12:43:00,Air Conditioner,233.58,15.51,3622.83,3.62
2025-01-04 12:44:00,Television,122.88,5.43,667.24,0.67
2025-01-04 12:45:00,Fan,219.69,2.74,601.95,0.6
2025-01-04 12:46:00,Heater,171.07,1.76,301.08,0.3
2025-01-04 12:47:00,Fan,133.12,19.46,2590.52,2.59
2025-01-04 12:48:00,Refrigerator,117.22,2.99,350.49,0.35
2025-01-04 12:49:00,Fan,157.65,9.75,1537.09,1.54
2025-01-04 12:50:00,Heater,126.58,4.91,621.51,0.62
2025-01-04 12:51:00,Refrigerator,119.69,4.27,511.08,0.51
2025-01-04 12:52:00,Air Conditioner,138.64,3.3,457.51,0.46
2025-01-04 12:53:00,Refrigerator,196.36,10.98,2156.03,2.16
2025-01-04 12:54:00,Heater,150.65,13.44,2024.74,2.02
2025-01-04 12:55:00,Computer,160.35,23.48,3765.02,3.77
2025-01-04 12:56:00,Heater,114.49,18.96,2170.73,2.17
2025-01-04 12:57:00,Computer,211.41,16.58,3505.18,3.51
2025-01-04 12:58:00,Fan,174.75,7.01,1225.0,1.23
2025-01-04 12:59:00,Refrigerator,221.03,25.19,5567.75,5.57
2025-01-04 13:00:00,Air Conditioner,148.91,29.56,4401.78,4.4
2025-01-04 13:01:00,Microwave,147.21,24.33,3581.62,3.58
2025-01-04 13:02:00,Air Conditioner,169.86,21.31,3619.72,3.62
2025-01-04 13:03:00,Washing Machina,204.85,17.08,3498.84,3.5
2025-01-04 13:04:00,Heater,135.73,0.8,108.58,0.11
2025-01-04 13:05:00,Heater,117.4,8.14,955.64,0.96
2025-01-04 13:06:00,Refrigerator,158.19,2.24,354.35,0.35
2025-01-04 13:07:00,Computer,232.93,25.02,5827.91,5.83
2025-01-04 13:08:00,Fan,216.82,18.24,3954.8,3.95
2025-01-04 13:09:00,Computer,195.9,8.86,1735.67,1.74
2025-01-04 13:10:00,Television,188.49,10.09,1901.86,1.9
2025-01-04 13:11:00,Refrigerator,237.16,6.48,1536.8,1.54
2025-01-04 13:12:00,Air Conditioner,151.75,10.61,1610.07,1.61
2025-01-04 13:13:00,Microwave,142.98,29.15,4167.87,4.17
2025-01-04 13:14:00,Fan,178.57,22.44,4007.11,4.01
2025-01-04 13:15:00,Air Conditioner,154.59,9.34,1443.87,1.44
2025-01-04 13:16:00,Fan,145.43,4.94,718.42,0.72
2025-01-04 13:17:00,Television,185.05,2.48,458.92,0.46
2025-01-04 13:18:00,Fan,186.83,22.11,4130.81,4.13
2025-01-04 13:19:00,Air Conditioner,235.57,29.7,6996.43,7.0
2025-01-04 13:20:00,Heater,168.06,0.76,127.73,0.13
2025-01-04 13:21:00,Heater,,7.68,853.02,0.85
2025-01-04 13:22:00,Air Conditioner,110.03,17.93,1972.84,1.97
2025-01-04 13:23:00,Air Conditioner,168.84,7.11,1200.45,1.2
2025-01-04 13:24:00,Refrigerator,219.55,2.47,542.29,0.54
2025-01-04 13:25:00,Computer,232.51,8.27,1922.86,1.92
2025-01-04 13:26:00,Television,209.45,11.32,2370.97,2.37
2025-01-04 13:27:00,Air Conditioner,164.67,9.41,1549.54,1.55
2025-01-04 13:28:00,Computer,159.26,7.51,1196.04,1.2
2025-01-04 13:29:00,Heater,172.35,2.43,418.81,0.42
2025-01-04 13:30:00,Fan,173.95,27.79,4834.07,4.83
2025-01-04 13:31:00,Heater,218.82,26.78,5860.0,5.86
2025-01-04 13:32:00,Microwave,126.98,4.42,561.25,0.56
2025-01-04 13:33:00,Television,231.93,18.95,4395.07,4.4
2025-01-04 13:34:00,Air Conditioner,123.94,12.09,1498.43,1.5
2025-01-04 13:35:00,Air Conditioner,207.69,15.08,3131.97,3.13
2025-01-04 13:36:00,Heater,222.43,19.27,4286.23,4.29
2025-01-04 13:37:00,Computer,189.85,1.76,334.14,0.33
2025-01-04 13:38:00,Air Conditioner,200.76,21.62,4340.43,4.34
2025-01-04 13:39:00,Refrigerator,189.0,26.98,5099.22,5.1
2025-01-04 13:40:00,Refrigerator,211.36,4.86,1027.21,1.03
2025-01-04 13:41:00,Fan,169.19,10.73,1815.41,1.82
2025-01-04 13:42:00,Washing Machina,217.42,8.53,1854.59,1.85
2025-01-04 13:43:00,Air Conditioner,239.73,4.44,1064.4,1.06
2025-01-04 13:44:00,Television,128.82,6.65,856.65,0.86
2025-01-04 13:45:00,Microwave,161.48,22.83,3686.59,3.69
2025-01-04 13:46:00,Microwave,146.92,10.38,1525.03,1.53
2025-01-04 13:47:00,Computer,182.52,19.42,3544.54,3.54
2025-01-04 13:48:00,Refrigerator,162.72,25.83,4203.06,4.2
2025-01-04 13:49:00,Fan,170.44,25.25,4303.61,4.3
2025-01-04 13:50:00,Fan,213.26,2.74,584.33,0.58
2025-01-04 13:51:00,Computer,128.83,21.55,2776.29,2.78
2025-01-04 13:52:00,Computer,151.36,6.52,986.87,0.99
2025-01-04 13:53:00,Fan,208.98,1.87,390.79,0.39
2025-01-04 13:54:00,Heater,116.54,10.84,1263.29,1.26
2025-01-04 13:55:00,Fan,164.71,21.55,3549.5,3.55
2025-01-04 13:56:00,Fan,233.19,5.38,1254.56,1.25
2025-01-04 13:57:00,Refrigerator,132.0,24.86,3281.52,3.28
2025-01-04 13:58:00,Refrigerator,120.19,23.47,2820.86,2.82
2025-01-04 13:59:00,Washing Machina,147.61,21.39,3157.38,3.16
2025-01-04 14:00:00,Air Conditioner,209.47,9.13,1912.46,1.91
2025-01-04 14:01:00,Microwave,200.85,2.12,425.8,0.43
2025-01-04 14:02:00,Television,194.76,26.45,5151.4,5.15
2025-01-04 14:03:00,Microwave,169.17,27.24,4608.19,4.61
2025-01-04 14:04:00,Washing Machina,233.19,3.57,832.49,0.83
2025-01-04 14:05:00,Fan,146.79,3.83,562.21,0.56
2025-01-04 14:06:00,Television,165.1,22.6,3731.26,3.73
2025-01-04 14:07:00,Refrigerator,157.98,20.22,3194.36,3.19
2025-01-04 14:08:00,Heater,153.81,15.63,2404.05,2.4
2025-01-04 14:09:00,Refrigerator,234.97,4.0,939.88,0.94
2025-01-04 14:10:00,Heater,206.02,23.56,4853.83,4.85
2025-01-04 14:11:00,Fan,197.94,27.56,5455.23,5.46
2025-01-04 14:12:00,Computer,237.77,8.99,2137.55,2.14
2025-01-04 14:13:00,Television,214.89,8.37,1798.63,1.8
2025-01-04 14:14:00,Television,172.95,25.24,4365.26,4.37
2025-01-04 14:15:00,Computer,137.44,15.47,2126.2,2.13
2025-01-04 14:16:00,Washing Machina,117.65,19.54,2298.88,2.3
2025-01-04 14:17:00,Fan,221.01,15.59,3445.55,3.45
2025-01-04 14:18:00,Television,144.67,17.97,2599.72,2.6
2025-01-04 14:19:00,Television,149.09,3.81,568.03,0.57
2025-01-04 14:20:00,Air Conditioner,221.95,15.03,3335.91,3.34
2025-01-04 14:21:00,Microwave,185.95,27.86,5180.57,5.18
2025-01-04 14:22:00,Air Conditioner,161.22,16.7,2692.37,2.69
2025-01-04 14:23:00,Microwave,111.49,24.12,2689.14,2.69
2025-01-04 14:24:00,Washing Machina,133.65,12.19,1629.19,1.63
2025-01-04 14:25:00,Air Conditioner,197.74,27.07,5352.82,5.35
2025-01-04 14:26:00,Washing Machina,160.87,23.33,3753.1,3.75
2025-01-04 14:27:00,Refrigerator,195.73,11.19,2190.22,2.19
2025-01-04 14:28:00,Heater,210.71,10.85,2286.2,2.29
2025-01-04 14:29:00,Washing Machina,223.79,12.88,2882.42,2.88
2025-01-04 14:30:00,Computer,178.82,17.51,3131.14,3.13
2025-01-04 14:31:00,Washing Machina,217.16,29.18,6336.73,6.34
2025-01-04 14:32:00,Television,137.36,16.0,2197.76,2.2
2025-01-04 14:33:00,Heater,132.59,27.33,3623.68,3.62
2025-01-04 14:34:00,Fan,237.18,25.02,5934.24,5.93
2025-01-04 14:35:00,Fan,136.15,1.52,206.95,0.21
2025-01-04 14:36:00,Television,200.68,6.66,1336.53,1.34
2025-01-04 14:37:00,Air Conditioner,187.5,14.63,2743.12,2.74
2025-01-04 14:38:00,Television,187.94,20.91,3929.83,3.93
2025-01-04 14:39:00,Refrigerator,161.81,6.14,993.51,0.99
2025-01-04 14:40:00,Refrigerator,153.15,24.59,3765.96,3.77
2025-01-04 14:41:00,Air Conditioner,227.92,16.8,3829.06,3.83
2025-01-04 14:42:00,Fan,140.93,27.96,3940.4,3.94
2025-01-04 14:43:00,Washing Machina,219.98,17.62,3876.05,3.88
2025-01-04 14:44:00,Refrigerator,161.77,14.57,2356.99,2.36
2025-01-04 14:45:00,Air Conditioner,176.84,29.88,5283.98,5.28
2025-01-04 14:46:00,Refrigerator,127.13,26.32,3346.06,3.35
2025-01-04 14:47:00,Refrigerator,219.62,18.61,4087.13,4.09
2025-01-04 14:48:00,Heater,231.02,4.63,1069.62,1.07
2025-01-04 14:49:00,Heater,216.01,29.73,6421.98,6.42
2025-01-04 14:50:00,Washing Machina,207.28,6.24,1293.43,1.29
2025-01-04 14:51:00,Microwave,237.8,2.1,499.38,0.5
2025-01-04 14:52:00,Computer,132.82,11.97,1589.86,1.59
2025-01-04 14:53:00,Refrigerator,120.02,4.69,562.89,0.56
2025-01-04 14:54:00,Heater,179.64,27.04,4857.47,4.86
2025-01-04 14:55:00,Heater,199.01,27.51,5474.77,5.47
2025-01-04 14:56:00,Refrigerator,188.39,20.76,3910.98,3.91
2025-01-04 14:57:00,Washing Machina,224.34,27.75,6225.44,6.23
2025-01-04 14:58:00,Microwave,201.43,24.52,4939.06,4.94
2025-01-04 14:59:00,Television,136.54,1.0,136.54,0.14
2025-01-04 15:00:00,Air Conditioner,239.31,11.41,2730.53,2.73
2025-01-04 15:01:00,Washing Machina,221.58,28.0,6204.24,6.2
2025-01-04 15:02:00,Washing Machina,215.33,1.25,269.16,0.27
2025-01-04 15:03:00,Heater,131.32,16.08,2111.63,2.11
2025-01-04 15:04:00,Refrigerator,197.32,19.15,3778.68,3.78
2025-01-04 15:05:00,Washing Machina,124.05,20.62,2557.91,2.56
2025-01-04 15:06:00,Refrigerator,219.02,7.3,1598.85,1.6
2025-01-04 15:07:00,Refrigerator,162.88,21.7,3534.5,3.53
2025-01-04 15:08:00,Fan,168.68,11.81,1992.11,1.99
2025-01-04 15:09:00,Air Conditioner,138.59,9.37,1298.59,1.3
2025-01-04 15:10:00,Air Conditioner,125.23,26.22,3283.53,3.28
2025-01-04 15:11:00,Heater,170.36,1.45,247.02,0.25
2025-01-04 15:12:00,Fan,112.27,3.0,336.81,0.34
2025-01-04 15:13:00,Refrigerator,218.34,1.15,251.09,0.25
2025-01-04 15:14:00,Heater,171.61,26.69,4580.27,4.58
2025-01-04 15:15:00,Washing Machina,175.17,17.5,3065.47,3.07
2025-01-04 15:16:00,Heater,113.49,19.38,2199.44,2.2
2025-01-04 15:17:00,Computer,146.03,6.88,1004.69,1.0
2025-01-04 15:18:00,Heater,219.64,6.42,1410.09,1.41
2025-01-04 15:19:00,Air Conditioner,194.11,6.88,1335.48,1.34
2025-01-04 15:20:00,Television,182.85,8.52,1557.88,1.56
2025-01-04 15:21:00,Refrigerator,133.5,16.48,2200.08,2.2
2025-01-04 15:22:00,Television,146.95,18.07,2655.39,2.66
2025-01-04 15:23:00,Computer,121.17,13.98,1693.96,1.69
2025-01-04 15:24:00,Air Conditioner,199.92,8.94,1787.28,1.79
2025-01-04 15:25:00,Microwave,164.12,27.61,4531.35,4.53
2025-01-04 15:26:00,Microwave,184.5,8.69,1603.3,1.6
2025-01-04 15:27:00,Heater,197.35,7.27,1434.73,1.43
2025-01-04 15:28:00,Fan,110.47,22.16,2448.02,2.45
2025-01-04 15:29:00,Television,186.89,2.8,523.29,0.52
2025-01-04 15:30:00,Television,122.57,14.03,1719.66,1.72
2025-01-04 15:31:00,Heater,148.02,11.44,1693.35,1.69
2025-01-04 15:32:00,Fan,216.19,4.45,962.05,0.96
2025-01-04 15:33:00,Air Conditioner,161.8,17.5,2831.5,2.83
2025-01-04 15:34:00,Refrigerator,185.1,20.31,3759.38,3.76
2025-01-04 15:35:00,Microwave,238.31,2.9,691.1,0.69
2025-01-04 15:36:00,Microwave,235.17,11.37,2673.88,2.67
2025-01-04 15:37:00,Computer,214.72,11.24,2413.45,2.41
2025-01-04 15:38:00,Computer,164.12,21.46,3522.02,3.52
2025-01-04 15:39:00,Heater,176.1,8.71,1533.83,1.53
2025-01-04 15:40:00,Air Conditioner,189.94,9.86,1872.81,1.87
2025-01-04 15:41:00,Computer,193.01,25.66,4952.64,4.95
2025-01-04 15:42:00,Washing Machina,206.03,5.98,1232.06,1.23
2025-01-04 15:43:00,Air Conditioner,187.23,22.82,4272.59,4.27
2025-01-04 15:44:00,Computer,133.67,0.52,69.51,0.07
2025-01-04 15:45:00,Television,158.08,4.69,741.4,0.74
2025-01-04 15:46:00,Heater,162.55,5.48,890.77,0.89
2025-01-04 15:47:00,Fan,196.1,18.98,3721.98,3.72
2025-01-04 15:48:00,Air Conditioner,224.71,29.66,6664.9,6.66
2025-01-04 15:49:00,Air Conditioner,212.61,10.25,2179.25,2.18
2025-01-04 15:50:00,Refrigerator,173.19,10.87,1882.58,1.88
2025-01-04 15:51:00,Television,185.96,6.07,1128.78,1.13
2025-01-04 15:52:00,Refrigerator,153.99,9.77,1504.48,1.5
2025-01-04 15:53:00,Heater,182.25,23.94,4363.07,4.36
2025-01-04 15:54:00,Television,227.03,10.71,2431.49,2.43
2025-01-04 15:55:00,Air Conditioner,140.11,14.02,1964.34,1.96
2025-01-04 15:56:00,Television,124.02,25.86,3207.16,3.21
2025-01-04 15:57:00,Air Conditioner,155.74,3.64,566.89,0.57
2025-01-04 15:58:00,Air Conditioner,210.69,10.08,2123.76,2.12
2025-01-04 15:59:00,Refrigerator,210.82,10.73,2262.1,2.26
2025-01-04 16:00:00,Fan,215.81,1.67,360.4,0.36
2025-01-04 16:01:00,Computer,168.58,0.53,89.35,0.09
2025-01-04 16:02:00,Air Conditioner,138.37,7.48,1035.01,1.04
2025-01-04 16:03:00,Television,223.38,24.69,5515.25,5.52
2025-01-04 16:04:00,Refrigerator,124.4,19.62,2440.73,2.44
2025-01-04 16:05:00,Microwave,205.03,3.04,623.29,0.62
2025-01-04 16:06:00,Microwave,157.21,29.96,4710.01,4.71
2025-01-04 16:07:00,Air Conditioner,136.36,16.05,2188.58,2.19
2025-01-04 16:08:00,Television,212.0,15.55,3296.6,3.3
2025-01-04 16:09:00,Computer,208.95,6.42,1341.46,1.34
2025-01-04 16:10:00,Microwave,179.1,7.9,1414.89,1.41
2025-01-04 16:11:00,Television,155.64,25.56,3978.16,3.98
2025-01-04 16:12:00,Television,230.29,1.92,442.16,0.44
2025-01-04 16:13:00,Heater,181.26,29.44,5336.29,5.34
2025-01-04 16:14:00,Fan,199.62,5.67,1131.85,1.13
2025-01-04 16:15:00,Air Conditioner,202.1,25.8,5214.18,5.21
2025-01-04 16:16:00,Air Conditioner,238.0,27.0,6426.0,6.43
2025-01-04 16:17:00,Fan,227.52,13.44,3057.87,3.06
2025-01-04 16:18:00,Heater,157.44,8.15,1283.14,1.28
2025-01-04 16:19:00,Computer,195.17,9.01,1758.48,1.76
2025-01-04 16:20:00,Washing Machina,125.09,4.47,559.15,0.56
2025-01-04 16:21:00,Washing Machina,146.56,2.99,438.21,0.44
2025-01-04 16:22:00,Computer,218.71,12.0,2624.52,2.62
2025-01-04 16:23:00,Microwave,143.15,7.63,1092.23,1.09
2025-01-04 16:24:00,Air Conditioner,134.09,23.6,3164.52,3.16
2025-01-04 16:25:00,Microwave,185.89,11.38,2115.43,2.12
2025-01-04 16:26:00,Television,140.86,24.4,3436.98,3.44
2025-01-04 16:27:00,Television,160.22,13.93,2231.86,2.23
2025-01-04 16:28:00,Microwave,161.65,9.45,1527.59,1.53
2025-01-04 16:29:00,Computer,145.19,17.47,2536.47,2.54
2025-01-04 16:30:00,Television,228.33,9.28,2118.9,2.12
2025-01-04 16:31:00,Air Conditioner,202.64,5.37,1088.18,1.09
2025-01-04 16:32:00,Fan,239.58,2.57,615.72,0.62
2025-01-04 16:33:00,Television,219.91,1.03,226.51,0.23
2025-01-04 16:34:00,Refrigerator,164.47,7.51,1235.17,1.24
2025-01-04 16:35:00,Washing Machina,110.23,0.79,87.08,0.09
2025-01-04 16:36:00,Computer,198.33,2.89,573.17,0.57
2025-01-04 16:37:00,Heater,129.8,28.61,3713.58,3.71
2025-01-04 16:38:00,Washing Machina,125.3,6.06,759.32,0.76
2025-01-04 16:39:00,Fan,231.27,14.57,3369.6,3.37
2025-01-04 16:40:00,Microwave,151.11,25.06,3786.82,3.79
2025-01-04 16:41:00,Heater,126.51,4.01,507.31,0.51
2025-01-04 16:42:00,Washing Machina,234.08,8.42,1970.95,1.97
2025-01-04 16:43:00,Air Conditioner,214.26,11.14,2386.86,2.39
2025-01-04 16:44:00,Heater,181.28,9.08,1646.02,1.65
2025-01-04 16:45:00,Television,197.49,5.28,1042.75,1.04
2025-01-04 16:46:00,Refrigerator,117.37,26.91,3158.43,3.16
2025-01-04 16:47:00,Air Conditioner,197.09,26.45,5213.03,5.21
2025-01-04 16:48:00,Fan,128.77,25.71,3310.68,3.31
2025-01-04 16:49:00,Heater,112.72,27.09,3053.58,3.05
2025-01-04 16:50:00,Washing Machina,120.35,26.42,3179.65,3.18
2025-01-04 16:51:00,Fan,238.93,10.16,2427.53,2.43
2025-01-04 16:52:00,Washing Machina,199.51,23.55,4698.46,4.7
2025-01-04 16:53:00,Television,161.27,14.7,2370.67,2.37
2025-01-04 16:54:00,Heater,198.64,5.27,1046.83,1.05
2025-01-04 16:55:00,Television,149.78,28.11,4210.32,4.21
2025-01-04 16:56:00,Fan,172.61,2.92,504.02,0.5
2025-01-04 16:57:00,Computer,233.72,1.15,268.78,0.27
2025-01-04 16:58:00,Washing Machina,175.37,13.87,2432.38,2.43
2025-01-04 16:59:00,Fan,165.3,25.38,4195.31,4.2
2025-01-04 17:00:00,Television,131.72,22.56,2971.6,2.97
2025-01-04 17:01:00,Television,227.05,24.24,5503.69,5.5
2025-01-04 17:02:00,Television,134.94,3.1,418.31,0.42
2025-01-04 17:03:00,Heater,117.97,17.39,2051.5,2.05
2025-01-04 17:04:00,Air Conditioner,133.97,5.98,801.14,0.8
2025-01-04 17:05:00,Heater,210.12,16.46,3458.58,3.46
2025-01-04 17:06:00,Washing Machina,218.58,25.12,5490.73,5.49
2025-01-04 17:07:00,Computer,202.06,3.49,705.19,0.71
2025-01-04 17:08:00,Fan,141.67,13.22,1872.88,1.87
2025-01-04 17:09:00,Computer,111.36,26.36,2935.45,2.94
2025-01-04 17:10:00,Air Conditioner,220.77,26.2,5784.17,5.78
2025-01-04 17:11:00,Fan,133.96,5.39,722.04,0.72
2025-01-04 17:12:00,Fan,225.92,17.76,4012.34,4.01
2025-01-04 17:13:00,Washing Machina,146.67,24.89,3650.62,3.65
2025-01-04 17:14:00,Heater,121.18,19.88,2409.06,2.41
2025-01-04 17:15:00,Computer,234.16,13.95,3266.53,3.27
2025-01-04 17:16:00,Microwave,175.94,19.68,3462.5,3.46
2025-01-04 17:17:00,Heater,150.4,22.39,3367.46,3.37
2025-01-04 17:18:00,Air Conditioner,217.48,13.3,2892.48,2.89
2025-01-04 17:19:00,Refrigerator,152.16,4.84,736.45,0.74
2025-01-04 17:20:00,Heater,179.42,11.22,2013.09,2.01
2025-01-04 17:21:00,Microwave,209.44,23.85,4995.14,5.0
2025-01-04 17:22:00,Refrigerator,121.12,4.73,572.9,0.57
2025-01-04 17:23:00,Heater,128.0,25.55,3270.4,3.27
2025-01-04 17:24:00,Computer,140.1,28.69,4019.47,4.02
2025-01-04 17:25:00,Microwave,157.29,24.26,3815.86,3.82
2025-01-04 17:26:00,Air Conditioner,217.79,12.47,2715.84,2.72
2025-01-04 17:27:00,Computer,140.08,19.51,2732.96,2.73
